Date,Open,High,Low,Close,Volume,Adj Close
2017-04-17,42.599998,44.00,42.599998,43.810001,4422700,43.810001
2017-04-10,43.07,43.549999,42.060001,42.549999,4686900,42.549999
2017-04-03,43.200001,43.342999,42.259998,43.040001,5555600,43.040001
2017-03-27,42.689999,43.799999,42.580002,43.02,4604300,43.02
2017-03-20,43.099998,43.610001,42.450001,43.130001,6727000,43.130001
2017-03-13,42.869999,43.299999,41.740002,43.080002,6380600,43.080002
2017-03-06,42.98,43.279999,42.450001,42.990002,4580200,42.990002
2017-02-27,42.889999,43.040001,41.990002,43.029999,5347600,43.029999
2017-02-21,41.93,43.07,41.830002,43.07,5561600,43.07
2017-02-13,40.830002,42.310001,40.740002,41.959999,6135700,41.959999
2017-02-06,39.639999,40.994999,39.34,40.580002,7238300,40.580002
2017-01-30,40.169998,40.27,39.02,39.59,9051600,39.59
2017-01-23,41.860001,42.50,39.919998,40.27,11508400,40.27
2017-01-17,41.599998,41.720001,41.029999,41.689999,5519100,41.689999
2017-01-09,41.490002,41.84,40.834999,41.599998,4049600,41.599998
2017-01-03,40.290001,41.720001,40.00,41.450001,6768000,41.450001
2016-12-27,39.50,40.169998,39.34,39.470001,3668100,39.470001
2016-12-19,39.400002,40.740002,39.110001,39.580002,4618200,39.580002
2016-12-12,39.599998,40.290001,39.119999,39.32,6270500,39.32
2016-12-05,38.849998,40.00,38.650002,39.650002,5585800,39.650002
2016-11-28,40.259998,40.490002,38.060001,38.619999,6946900,38.619999
2016-11-21,40.119999,41.099998,39.849998,40.259998,5457200,40.259998
2016-11-14,40.400002,40.57,38.450001,40.080002,13113200,40.080002
2016-11-07,41.52,42.150002,39.580002,40.080002,9471900,40.080002
2016-10-31,41.779999,42.294998,40.299999,40.900002,7440800,40.900002
2016-10-24,44.00,44.52,41.07,41.759998,12165000,41.759998
2016-10-17,39.240002,44.240002,39.16,44.150002,13647000,44.150002
2016-10-10,40.130001,40.169998,38.75,39.240002,7629000,39.240002
2016-10-03,40.869999,41.299999,39.619999,39.880001,6104300,39.880001
2016-09-26,39.380001,41.299999,39.380001,40.970001,8223600,40.970001
2016-09-19,40.240002,40.66,39.599998,40.07,6088300,40.07
2016-09-12,37.650002,41.139999,37.540001,40.700001,12842800,40.700001
2016-09-06,37.049999,39.330002,37.02,38.009998,10004700,38.009998
2016-08-29,37.610001,37.650002,36.299999,37.07,7191900,37.07
2016-08-22,37.93,38.43,37.25,37.650002,6398900,37.650002
2016-08-15,38.549999,38.650002,37.880001,38.09,4994300,38.09
2016-08-08,38.189999,38.630001,37.650002,38.509998,5844900,38.509998
2016-08-01,37.43,38.150002,36.279999,38.099998,6862700,38.099998
2016-07-25,37.700001,38.27,36.860001,37.240002,9606000,37.240002
2016-07-18,39.130001,40.450001,36.43,37.419998,15389400,37.419998
2016-07-11,37.450001,40.07,37.400002,39.09,10075200,39.09
2016-07-05,36.299999,37.459999,35.715,37.360001,6824400,37.360001
2016-06-27,34.740002,36.669998,34.00,36.349998,9907500,36.349998
2016-06-20,37.279999,37.759998,34.610001,35.080002,10470800,35.080002
2016-06-13,36.50,37.275002,36.25,36.970001,7928600,36.970001
2016-06-06,38.470001,38.490002,36.619999,36.77,7601000,36.77
2016-05-31,37.959999,38.685001,37.50,38.330002,6833600,38.330002
2016-05-23,37.68,39.060001,37.389999,38.09,6986900,38.09
2016-05-16,39.360001,39.66,37.310001,37.529999,12198700,37.529999
2016-05-09,39.419998,40.313999,39.169998,39.48,6130800,39.48
2016-05-02,39.07,39.700001,37.869999,39.48,7544200,39.48
2016-04-25,40.27,41.490002,38.59,39.18,10746800,39.18
2016-04-22,39.720001,40.634998,39.68,40.310001,6433900,40.310001
