Date,Open,High,Low,Close,Volume,Adj Close
2017-04-17,42.790001,43.790001,42.779999,43.07,12525200,43.07
2017-04-10,42.73,43.080002,42.509998,42.790001,10023800,42.790001
2017-04-03,42.580002,42.860001,42.27,42.610001,11591100,42.610001
2017-03-27,42.110001,42.650002,42.049999,42.439999,11928600,42.439999
2017-03-20,42.099998,42.700001,41.91,42.119999,13116900,42.119999
2017-03-13,41.919998,42.389999,41.830002,42.029999,19792900,42.029999
2017-03-06,42.34,42.43,41.740002,42.290001,14616700,41.920002
2017-02-27,41.75,42.560001,41.59,42.48,14008500,42.108337
2017-02-21,41.200001,42.00,41.200001,41.779999,13582800,41.414459
2017-02-13,40.77,41.360001,40.220001,41.23,23935100,40.869274
2017-02-06,41.529999,42.150002,40.549999,40.580002,19873000,40.22496
2017-01-30,41.299999,41.790001,41.209999,41.540001,11356400,41.176563
2017-01-23,41.310001,42.25,41.209999,41.450001,12630200,41.087349
2017-01-17,40.84,41.439999,40.799999,41.32,12135600,40.958485
2017-01-09,41.23,41.580002,40.689999,40.880001,12087600,40.522335
2017-01-03,41.50,41.970001,41.279999,41.740002,10971300,41.374813
2016-12-27,41.560001,41.84,41.349998,41.459999,8583100,41.09726
2016-12-19,41.689999,41.830002,41.080002,41.599998,9463000,41.236034
2016-12-12,42.00,42.009998,41.060001,41.740002,17685200,41.374813
2016-12-05,40.34,42.220001,40.310001,42.00,16442100,41.632538
2016-11-28,41.509998,41.790001,39.880001,40.360001,16968500,40.006886
2016-11-21,40.91,41.700001,40.73,41.529999,10433500,40.821537
2016-11-14,41.130001,41.650002,40.849998,40.91,15498700,40.212116
2016-11-07,42.040001,42.98,40.630001,41.029999,18818500,40.330067
2016-10-31,42.119999,42.43,41.689999,41.689999,12661400,40.978809
2016-10-24,42.32,43.029999,41.900002,42.23,14949100,41.509598
2016-10-17,41.73,42.169998,41.57,42.130001,12695800,41.411304
2016-10-10,41.919998,41.990002,41.400002,41.669998,12199600,40.959148
2016-10-03,42.310001,42.34,41.57,41.73,10457700,41.018127
2016-09-26,42.709999,42.759998,41.849998,42.32,13905500,41.598061
2016-09-19,42.16,43.009998,42.080002,42.740002,9572500,42.010899
2016-09-12,42.360001,43.23,41.880001,42.139999,13046200,41.421131
2016-09-06,43.740002,43.799999,42.27,42.27,12725400,41.212215
2016-08-29,43.34,43.830002,43.080002,43.66,9393200,42.567432
2016-08-22,43.939999,43.98,43.310001,43.32,10051600,42.235939
2016-08-15,44.099998,44.330002,43.740002,43.919998,9967000,42.820923
2016-08-08,43.43,44.189999,43.220001,44.029999,9321100,42.928173
2016-08-01,43.689999,43.830002,43.310001,43.48,11787200,42.391937
2016-07-25,45.810001,45.830002,43.099998,43.630001,18404700,42.538185
2016-07-18,45.689999,45.84,45.259998,45.830002,8215700,44.683128
2016-07-11,45.349998,45.939999,45.110001,45.630001,9389400,44.488132
2016-07-05,45.16,45.669998,44.919998,45.380001,11027400,44.244389
2016-06-27,43.669998,45.41,43.32,45.119999,14479200,43.990894
2016-06-20,45.09,45.330002,43.82,43.93,13005900,42.830677
2016-06-13,45.48,45.669998,44.380001,44.790001,12476500,43.669155
2016-06-06,45.09,46.009998,45.080002,45.990002,9687700,44.497883
2016-05-31,44.98,45.049999,44.259998,45.040001,11992700,43.578705
2016-05-23,44.07,44.959999,43.939999,44.779999,10381000,43.327137
2016-05-16,45.16,45.73,43.939999,43.950001,12593700,42.524067
2016-05-09,45.32,45.900002,45.169998,45.349998,9336300,43.878643
2016-05-02,44.57,45.490002,44.509998,45.32,9916800,43.849617
2016-04-25,44.50,44.959999,44.25,44.799999,11818600,43.346489
2016-04-22,43.790001,44.66,43.790001,44.540001,25134200,43.094925
